,x,y,z
0,0.3119199872016907,0.7600451111793518,3.1129678745855927e-07
1,0.3042925298213959,0.7017619609832764,0.00975519698113203
2,0.31691014766693115,0.652328610420227,0.0054574511013925076
3,0.33971667289733887,0.6336686611175537,-0.002372581046074629
4,0.36170321702957153,0.6296318769454956,-0.01015018206089735
5,0.3098587393760681,0.6192429661750793,-0.010272309184074402
6,0.3098404109477997,0.5573393702507019,-0.023514362052083015
7,0.30046671628952026,0.5229663252830505,-0.031704917550086975
8,0.2885217070579529,0.49652814865112305,-0.036004677414894104
9,0.33010154962539673,0.6259528398513794,-0.022303223609924316
10,0.36455804109573364,0.5658826231956482,-0.030396942049264908
11,0.3854061961174011,0.531467080116272,-0.03555995970964432
12,0.40158605575561523,0.5076298713684082,-0.03916444256901741
13,0.34906768798828125,0.6454724073410034,-0.032291434705257416
14,0.38270866870880127,0.6249980926513672,-0.03295835480093956
15,0.3737175166606903,0.6431093811988831,-0.02465064264833927
16,0.36264657974243164,0.656512975692749,-0.018920693546533585
17,0.3667880594730377,0.6699946522712708,-0.04253082722425461
18,0.3839966952800751,0.661812424659729,-0.036841366440057755
19,0.3761315941810608,0.6761882305145264,-0.024243544787168503
20,0.3684696555137634,0.6855573654174805,-0.014881214126944542
