,x,y,z
0,0.6860228180885315,0.8038386702537537,4.528941985881829e-07
1,0.6480225324630737,0.7811064124107361,-0.01803646981716156
2,0.625353991985321,0.7334219813346863,-0.029282744973897934
3,0.6473894715309143,0.6954930424690247,-0.04139415919780731
4,0.6747387051582336,0.67473304271698,-0.05308173969388008
5,0.6325925588607788,0.6434404253959656,-0.021558258682489395
6,0.6287219524383545,0.5722574591636658,-0.040052756667137146
7,0.6278459429740906,0.5274194478988647,-0.051223304122686386
8,0.6276355981826782,0.4899095296859741,-0.05865880101919174
9,0.6647014617919922,0.6411724090576172,-0.02710305154323578
10,0.6613839864730835,0.5624775886535645,-0.046979986131191254
11,0.6574345827102661,0.5146274566650391,-0.05889025330543518
12,0.6541448831558228,0.47297197580337524,-0.06519817560911179
13,0.6943749785423279,0.6582568287849426,-0.034576039761304855
14,0.6958443522453308,0.6135162711143494,-0.061627816408872604
15,0.6873064041137695,0.6579833626747131,-0.0642269030213356
16,0.6807646751403809,0.6917147040367126,-0.05885012075304985
17,0.7207639217376709,0.6881451606750488,-0.043413449078798294
18,0.7136600017547607,0.6711620688438416,-0.06418012082576752
19,0.7018742561340332,0.7016456127166748,-0.06332171708345413
20,0.6940711140632629,0.7251532673835754,-0.05803719907999039
