,x,y,z
0,0.357285737991333,0.8831080198287964,4.012617580428923e-07
1,0.34801793098449707,0.8231483101844788,0.003306207712739706
2,0.366240918636322,0.7737274169921875,-0.0006787449819967151
3,0.3954342305660248,0.7598060965538025,-0.005609957035630941
4,0.41682031750679016,0.7638335824012756,-0.010924123227596283
5,0.3851923942565918,0.753022313117981,-0.01685614138841629
6,0.3919846713542938,0.6920453906059265,-0.02581406570971012
7,0.3905531167984009,0.6579339504241943,-0.031115613877773285
8,0.38775086402893066,0.6314159035682678,-0.03366730362176895
9,0.41148680448532104,0.7687013149261475,-0.022306637838482857
10,0.447323203086853,0.7113519906997681,-0.027448274195194244
11,0.4706280827522278,0.6757655739784241,-0.03175174072384834
12,0.49019956588745117,0.6540482044219971,-0.0341545045375824
13,0.4281245768070221,0.7951170802116394,-0.025210121646523476
14,0.4323465824127197,0.7658689618110657,-0.025147223845124245
15,0.4140866696834564,0.7700390815734863,-0.020215678960084915
16,0.40098878741264343,0.7824096083641052,-0.015641719102859497
17,0.43739667534828186,0.8230822086334229,-0.028113292530179024
18,0.43333905935287476,0.7992837429046631,-0.024588914588093758
19,0.42149725556373596,0.8037972450256348,-0.014409604482352734
20,0.4143453538417816,0.8159773349761963,-0.005558765027672052
