,x,y,z
0,0.33534812927246094,0.7933513522148132,3.1538925782115257e-07
1,0.3274928331375122,0.7310248613357544,0.0069118682295084
2,0.3444870114326477,0.6748188138008118,0.002521619899198413
3,0.3786017894744873,0.6515159010887146,-0.005406002979725599
4,0.4071427583694458,0.6449523568153381,-0.012488073669373989
5,0.3281993865966797,0.6459608674049377,-0.007734367158263922
6,0.33626115322113037,0.576228141784668,-0.019179942086338997
7,0.33327004313468933,0.53673255443573,-0.023930704221129417
8,0.32601428031921387,0.5050840377807617,-0.02588673308491707
9,0.3461235463619232,0.6481237411499023,-0.02049456536769867
10,0.370638370513916,0.5720437169075012,-0.031095728278160095
11,0.38364991545677185,0.5291902422904968,-0.036320172250270844
12,0.3928576707839966,0.494234561920166,-0.03862811625003815
13,0.3663410544395447,0.6630966067314148,-0.03195783123373985
14,0.40751412510871887,0.638644278049469,-0.03975364565849304
15,0.4017840027809143,0.6627504825592041,-0.0342395044863224
16,0.39003562927246094,0.6782141327857971,-0.027564074844121933
17,0.3859465718269348,0.6857911944389343,-0.04355330392718315
18,0.41084179282188416,0.6722699403762817,-0.0414220429956913
19,0.4039402902126312,0.6919565200805664,-0.03034202940762043
20,0.39351820945739746,0.7043357491493225,-0.021469444036483765
