,x,y,z
0,0.3284696340560913,0.7473467588424683,-2.2755585860068095e-07
1,0.3305929899215698,0.6949425339698792,0.0035827355459332466
2,0.3558349013328552,0.6566039323806763,0.0023590356577187777
3,0.38146302103996277,0.6425659656524658,-0.0003504842461552471
4,0.3991153836250305,0.6445702910423279,-0.0021484317258000374
5,0.3859783411026001,0.6299567818641663,0.001745107932947576
6,0.4144287407398224,0.6285540461540222,-0.0028801732696592808
7,0.4084280729293823,0.6446131467819214,-0.0077485861256718636
8,0.3947484493255615,0.652678906917572,-0.010759816505014896
9,0.4013592600822449,0.6577142477035522,-0.004240540787577629
10,0.42711135745048523,0.657623291015625,-0.00367132225073874
11,0.41928040981292725,0.6701599359512329,-0.004154943861067295
12,0.4046023488044739,0.6786592602729797,-0.005515872500836849
13,0.4123504161834717,0.6888662576675415,-0.010103563778102398
14,0.43328213691711426,0.687837541103363,-0.008640235289931297
15,0.4246993064880371,0.6965676546096802,-0.004742502234876156
16,0.410508394241333,0.7039958238601685,-0.0031832086388021708
17,0.4171552360057831,0.7204241156578064,-0.0161321759223938
18,0.43324920535087585,0.7154450416564941,-0.011826875619590282
19,0.4242618680000305,0.7220054864883423,-0.004582178313285112
20,0.4125652611255646,0.7282364368438721,0.0003444907197263092
