,x,y,z
0,0.657468318939209,0.6621840000152588,-2.7178481687428757e-08
1,0.6951203942298889,0.605289876461029,0.0023235459811985493
2,0.7021281123161316,0.5454276204109192,0.0004985943669453263
3,0.6810300350189209,0.503528892993927,-0.000268264178885147
4,0.6569808721542358,0.4909932315349579,0.0002441496471874416
5,0.6844330430030823,0.5367774367332458,-0.016630198806524277
6,0.668660044670105,0.4751732349395752,-0.02054096944630146
7,0.6733002066612244,0.4964239001274109,-0.019879644736647606
8,0.6779174208641052,0.5199812054634094,-0.0179224144667387
9,0.6494311690330505,0.5433893799781799,-0.018673839047551155
10,0.6422392129898071,0.48336994647979736,-0.015826713293790817
11,0.6488832831382751,0.49823394417762756,-0.010616573505103588
12,0.6521228551864624,0.5197105407714844,-0.008284463547170162
13,0.6204419136047363,0.552727222442627,-0.0189212616533041
14,0.6226938366889954,0.5053802132606506,-0.012197860516607761
15,0.6304566860198975,0.5179035663604736,-0.004536590538918972
16,0.632763683795929,0.5358347296714783,-0.002143296878784895
17,0.5989735722541809,0.5625100135803223,-0.018832413479685783
18,0.6094979643821716,0.5279992818832397,-0.010797536000609398
19,0.6172009706497192,0.5391043424606323,-0.0016768774949014187
20,0.6177550554275513,0.5531229972839355,0.003545930376276374
