,x,y,z
0,0.6891462206840515,0.7145444750785828,-4.225624934406369e-07
1,0.6590808629989624,0.6753411293029785,-0.02277451939880848
2,0.6372209787368774,0.6327741146087646,-0.03969400376081467
3,0.6267680525779724,0.603819727897644,-0.05439946427941322
4,0.6270469427108765,0.5889942646026611,-0.06640107184648514
5,0.7054569125175476,0.5300615429878235,-0.022789496928453445
6,0.6755642890930176,0.5487278699874878,-0.04965990409255028
7,0.6587605476379395,0.5889924764633179,-0.06910859048366547
8,0.653866171836853,0.6108320951461792,-0.07925058156251907
9,0.7410479784011841,0.5512241125106812,-0.02341000735759735
10,0.7030849456787109,0.5828521847724915,-0.04379234462976456
11,0.6795884370803833,0.6228624582290649,-0.05058000609278679
12,0.6728188991546631,0.6399861574172974,-0.05218119919300079
13,0.7644696235656738,0.5892417430877686,-0.027591684833168983
14,0.7256699800491333,0.6212499141693115,-0.045465607196092606
15,0.7010204195976257,0.6504385471343994,-0.0418282225728035
16,0.6933494210243225,0.6612612009048462,-0.03617134317755699
17,0.7792513966560364,0.6338562369346619,-0.034579116851091385
18,0.7433762550354004,0.6603922843933105,-0.04414069280028343
19,0.7206270694732666,0.6782995462417603,-0.039148226380348206
20,0.712835431098938,0.6840156316757202,-0.03207545727491379
