,x,y,z
0,0.6836984753608704,0.6014705300331116,-2.4807280851746327e-07
1,0.6655252575874329,0.5507097244262695,0.010000365786254406
2,0.6341755390167236,0.5179345011711121,0.008547259494662285
3,0.6035884618759155,0.5165769457817078,0.0038282149471342564
4,0.5851523280143738,0.5340721607208252,-0.0019969225395470858
5,0.6173890829086304,0.4778731167316437,-0.0007348130457103252
6,0.5660733580589294,0.48641878366470337,-0.009931448847055435
7,0.56145840883255,0.5113269090652466,-0.016033608466386795
8,0.566518247127533,0.522362232208252,-0.01945759356021881
9,0.6145368814468384,0.5020830035209656,-0.01107918843626976
10,0.5594539642333984,0.5138288140296936,-0.017433425411581993
11,0.5586225390434265,0.5377596020698547,-0.01811346225440502
12,0.567337691783905,0.5466731786727905,-0.01908242516219616
13,0.6122885942459106,0.5334146618843079,-0.020685335621237755
14,0.5593675971031189,0.538474977016449,-0.026344748213887215
15,0.5605626106262207,0.5581618547439575,-0.0224803164601326
16,0.5710099339485168,0.5654666423797607,-0.019795920699834824
17,0.610464334487915,0.5673606395721436,-0.02925330027937889
18,0.5655985474586487,0.5677692890167236,-0.03291238099336624
19,0.5663295984268188,0.5755422711372375,-0.028065117076039314
20,0.5757068395614624,0.5767017602920532,-0.023716144263744354
