,x,y,z
0,0.337230920791626,0.4623100757598877,-3.1052985605128924e-07
1,0.3885688781738281,0.45145806670188904,0.002672376111149788
2,0.42502355575561523,0.44059813022613525,-0.0031427075155079365
3,0.45485779643058777,0.4381308853626251,-0.01242910884320736
4,0.4803462028503418,0.44453299045562744,-0.020390067249536514
5,0.4273482859134674,0.3479706943035126,0.002589214826002717
6,0.47065240144729614,0.3944154977798462,-0.010472636669874191
7,0.46567490696907043,0.42895275354385376,-0.021264856681227684
8,0.45347243547439575,0.44770076870918274,-0.028366364538669586
9,0.41947054862976074,0.3563997745513916,-0.007230924908071756
10,0.4693639874458313,0.4046955406665802,-0.015405584126710892
11,0.46191006898880005,0.4380842447280884,-0.01923827826976776
12,0.44813746213912964,0.4538922607898712,-0.022321948781609535
13,0.4113653004169464,0.3754615783691406,-0.017912736162543297
14,0.45808130502700806,0.4232969582080841,-0.0247332826256752
15,0.4508357346057892,0.45222657918930054,-0.02290142886340618
16,0.43659791350364685,0.46445560455322266,-0.02135949581861496
17,0.40389376878738403,0.4021330177783966,-0.029272256419062614
18,0.4388047754764557,0.44251424074172974,-0.031721681356430054
19,0.43544578552246094,0.46404892206192017,-0.028103942051529884
20,0.42588287591934204,0.4713822305202484,-0.02523009479045868
