,x,y,z
0,0.31355878710746765,0.5982592105865479,-1.920159604651417e-07
1,0.32706576585769653,0.5799228549003601,-0.0053914999589324
2,0.3241184949874878,0.5528890490531921,-0.00898700300604105
3,0.3220086097717285,0.5223562121391296,-0.014799544587731361
4,0.32389071583747864,0.49372512102127075,-0.018903037533164024
5,0.275106281042099,0.5406249761581421,0.00840512290596962
6,0.28186455368995667,0.49934497475624084,-0.0015766058349981904
7,0.29994335770606995,0.4960422217845917,-0.009384955279529095
8,0.3116205334663391,0.5021239519119263,-0.012968652881681919
9,0.2655758857727051,0.5323535203933716,0.006978902034461498
10,0.27676668763160706,0.4869154691696167,-0.0008090774063020945
11,0.29578897356987,0.4902534484863281,-0.0049012270756065845
12,0.3045153021812439,0.4997512698173523,-0.006237520836293697
13,0.25721749663352966,0.5224416255950928,0.003017011098563671
14,0.27069348096847534,0.47786104679107666,-0.005920591298490763
15,0.28803184628486633,0.4869709312915802,-0.006663747131824493
16,0.2965044677257538,0.5023564696311951,-0.004394576419144869
17,0.2501097023487091,0.5148702263832092,-0.001772720250301063
18,0.26114875078201294,0.47755807638168335,-0.005482988897711039
19,0.2745632827281952,0.4847116470336914,-0.0038229012861847878
20,0.2819635570049286,0.49918901920318604,-0.0009743170230649412
