,x,y,z
0,0.43257421255111694,0.7539830207824707,1.633937642964156e-07
1,0.4385213851928711,0.7072906494140625,-0.004655354656279087
2,0.42220866680145264,0.6614974737167358,-0.006699590478092432
3,0.40521079301834106,0.6346548199653625,-0.00984763354063034
4,0.3900611996650696,0.6217405796051025,-0.013568847440183163
5,0.3824697732925415,0.6379053592681885,-0.003764281515032053
6,0.36653146147727966,0.5980640053749084,-0.01531432569026947
7,0.3597567677497864,0.5707829594612122,-0.024744324386119843
8,0.35378071665763855,0.5476801991462708,-0.03147733584046364
9,0.36972010135650635,0.6490546464920044,-0.010478770360350609
10,0.3459760248661041,0.6039196252822876,-0.02113894373178482
11,0.33208733797073364,0.5702388286590576,-0.030199527740478516
12,0.31850120425224304,0.5414700508117676,-0.03617413341999054
13,0.36450353264808655,0.6703816652297974,-0.018791573122143745
14,0.3313036561012268,0.6381946206092834,-0.03108799271285534
15,0.31164127588272095,0.6111956834793091,-0.040676869451999664
16,0.29397282004356384,0.5850120186805725,-0.04691310599446297
17,0.3664794862270355,0.6991597414016724,-0.027458464726805687
18,0.3401148319244385,0.687159538269043,-0.03980492800474167
19,0.322123259305954,0.6720119714736938,-0.04646381735801697
20,0.3061595559120178,0.6547482013702393,-0.050878092646598816
