,x,y,z
0,0.3775864243507385,0.5217854380607605,3.6695101357508975e-07
1,0.42258355021476746,0.5143890976905823,-0.022391658276319504
2,0.46068885922431946,0.4877793490886688,-0.033193252980709076
3,0.48653286695480347,0.4543915092945099,-0.0416768379509449
4,0.5057302117347717,0.42727434635162354,-0.049886979162693024
5,0.439323365688324,0.4029736816883087,-0.02497016079723835
6,0.4603646397590637,0.3498861789703369,-0.0394328348338604
7,0.47191154956817627,0.3148890435695648,-0.04953976720571518
8,0.4804064929485321,0.2838791012763977,-0.05702769011259079
9,0.41414007544517517,0.3840532600879669,-0.02458338625729084
10,0.4259597361087799,0.3161044716835022,-0.0385531410574913
11,0.4331854283809662,0.2733774781227112,-0.048866912722587585
12,0.4377378821372986,0.23742222785949707,-0.05555625259876251
13,0.3879804313182831,0.383023202419281,-0.02639995701611042
14,0.38342735171318054,0.316409707069397,-0.042786855250597
15,0.37930771708488464,0.2729054093360901,-0.05480369180440903
16,0.3764386773109436,0.2358582764863968,-0.06193489953875542
17,0.36231425404548645,0.39703071117401123,-0.029714230448007584
18,0.3444853127002716,0.34969207644462585,-0.04663696140050888
19,0.33214670419692993,0.3195429742336273,-0.055711835622787476
20,0.32288098335266113,0.2907874286174774,-0.0605040080845356
