,x,y,z
0,0.4449078440666199,0.8314064741134644,2.831419863014162e-07
1,0.48049139976501465,0.7982009053230286,-0.01929856278002262
2,0.5069319605827332,0.7465274333953857,-0.028196439146995544
3,0.5286120176315308,0.7045689821243286,-0.0364014096558094
4,0.5511388778686523,0.675567626953125,-0.045315761119127274
5,0.4725487232208252,0.6865941286087036,-0.019763639196753502
6,0.4824499189853668,0.6260676383972168,-0.03422137349843979
7,0.4881040155887604,0.5894381403923035,-0.04496491327881813
8,0.4920195937156677,0.5572410225868225,-0.0530879944562912
9,0.44678688049316406,0.6854820847511292,-0.021511785686016083
10,0.44658347964286804,0.6204383373260498,-0.03478866070508957
11,0.44784805178642273,0.5788712501525879,-0.04596636816859245
12,0.4477347731590271,0.5433027744293213,-0.05444501340389252
13,0.42384642362594604,0.6987819075584412,-0.02573508396744728
14,0.41265860199928284,0.6404669284820557,-0.040753647685050964
15,0.4065198004245758,0.6029453873634338,-0.05209693685173988
16,0.4021587371826172,0.5695340633392334,-0.06005652993917465
17,0.4041377305984497,0.7244994640350342,-0.03170738369226456
18,0.38204389810562134,0.6899564862251282,-0.04724140465259552
19,0.36657392978668213,0.6671838760375977,-0.05564316362142563
20,0.35355526208877563,0.6436395645141602,-0.061101317405700684
