,x,y,z
0,0.6128816604614258,0.7881162762641907,3.0248673965616035e-07
1,0.5659019947052002,0.7555146217346191,-0.017054181545972824
2,0.5378818511962891,0.7043057680130005,-0.02711222879588604
3,0.5254530906677246,0.6550722122192383,-0.03576309606432915
4,0.5071887969970703,0.618626594543457,-0.044995080679655075
5,0.5813487768173218,0.6429016590118408,-0.025279225781559944
6,0.569946825504303,0.5712863206863403,-0.04108726233243942
7,0.563510537147522,0.526187539100647,-0.05245071277022362
8,0.5591332316398621,0.48680174350738525,-0.061423409730196
9,0.6143372654914856,0.6419527530670166,-0.03036961331963539
10,0.6180893182754517,0.5635448694229126,-0.044189874082803726
11,0.6219350099563599,0.5134097933769226,-0.05702059343457222
12,0.6256723999977112,0.4701108932495117,-0.06674513220787048
13,0.6430060863494873,0.6591547727584839,-0.03704014793038368
14,0.6650810837745667,0.591784656047821,-0.055500224232673645
15,0.6817623376846313,0.5485657453536987,-0.06979162991046906
16,0.6960396766662598,0.5092930197715759,-0.07975557446479797
17,0.6675713658332825,0.6900082230567932,-0.044337935745716095
18,0.6985353231430054,0.660970151424408,-0.06469884514808655
19,0.7176688313484192,0.6416361331939697,-0.07400722801685333
20,0.7333329916000366,0.6224404573440552,-0.07963298261165619
